target_gene,peak,spearman_r,TF
ITPKB,chr1:226600006-226611387,-0.19301296133075693,SOX6
ITPKB,chr1:226600006-226611387,-0.19301296133075693,GLI3
ITPKB,chr1:226600006-226611387,-0.19301296133075693,GLIS3
ITPKB,chr1:226600006-226611387,-0.19301296133075693,TBX18
ITPKB,chr1:226600006-226611387,-0.19301296133075693,PRRX1
ITPKB,chr1:226600006-226611387,-0.19301296133075693,RIT2
ITPKB,chr1:226600006-226611387,-0.19301296133075693,TAC1
ITPKB,chr1:226600006-226611387,-0.19301296133075693,NFIA
ITPKB,chr1:226600006-226611387,-0.19301296133075693,PRDM16
ITPKB,chr1:226600006-226611387,-0.19301296133075693,ZNF98
ITPKB,chr1:226600006-226611387,-0.19301296133075693,ZNF208
ITPKB,chr1:226600006-226611387,-0.19301296133075693,HIF3A
ITPKB,chr1:226600006-226611387,-0.19301296133075693,EYA1
ITPKB,chr1:226636415-226648171,-0.17998495268704093,MECOM
ITPKB,chr1:226636415-226648171,-0.17998495268704093,IKZF1
ITPKB,chr1:226636415-226648171,-0.17998495268704093,EBF1
ITPKB,chr1:226636415-226648171,-0.17998495268704093,RUNX1
ITPKB,chr1:226636415-226648171,-0.17998495268704093,ZIC1
ITPKB,chr1:226636415-226648171,-0.17998495268704093,ZFHX3
ITPKB,chr1:226636415-226648171,-0.17998495268704093,ONECUT1
ITPKB,chr1:226636415-226648171,-0.17998495268704093,TLL1
ITPKB,chr1:226636415-226648171,-0.17998495268704093,RUNX2
ITPKB,chr1:226636415-226648171,-0.17998495268704093,ERG
ITPKB,chr1:226636415-226648171,-0.17998495268704093,FLI1
ITPKB,chr1:226636415-226648171,-0.17998495268704093,LEF1
ITPKB,chr1:226636415-226648171,-0.17998495268704093,RFX4
ITPKB,chr1:226636415-226648171,-0.17998495268704093,SOX6
ITPKB,chr1:226636415-226648171,-0.17998495268704093,GLI3
ITPKB,chr1:226636415-226648171,-0.17998495268704093,GLIS3
ITPKB,chr1:226636415-226648171,-0.17998495268704093,TBX18
ITPKB,chr1:226636415-226648171,-0.17998495268704093,PRRX1
ITPKB,chr1:226636415-226648171,-0.17998495268704093,RIT2
ITPKB,chr1:226636415-226648171,-0.17998495268704093,TAC1
ITPKB,chr1:226636415-226648171,-0.17998495268704093,NFIA
ITPKB,chr1:226636415-226648171,-0.17998495268704093,PRDM16
ITPKB,chr1:226636415-226648171,-0.17998495268704093,ZNF98
ITPKB,chr1:226636415-226648171,-0.17998495268704093,ZNF208
ITPKB,chr1:226636415-226648171,-0.17998495268704093,HIF3A
ITPKB,chr1:226636415-226648171,-0.17998495268704093,EYA1
ITPKB,chr1:226649090-226668522,0.17655438101738538,MECOM
ITPKB,chr1:226649090-226668522,0.17655438101738538,IKZF1
ITPKB,chr1:226649090-226668522,0.17655438101738538,EBF1
ITPKB,chr1:226649090-226668522,0.17655438101738538,RUNX1
ITPKB,chr1:226649090-226668522,0.17655438101738538,ZIC1
ITPKB,chr1:226649090-226668522,0.17655438101738538,ZFHX3
ITPKB,chr1:226649090-226668522,0.17655438101738538,ONECUT1
ITPKB,chr1:226649090-226668522,0.17655438101738538,TLL1
ITPKB,chr1:226649090-226668522,0.17655438101738538,RUNX2
ITPKB,chr1:226649090-226668522,0.17655438101738538,ERG
ITPKB,chr1:226649090-226668522,0.17655438101738538,FLI1
ITPKB,chr1:226649090-226668522,0.17655438101738538,LEF1
ITPKB,chr1:226649090-226668522,0.17655438101738538,RFX4
ITPKB,chr1:226649090-226668522,0.17655438101738538,SOX6
ITPKB,chr1:226649090-226668522,0.17655438101738538,GLI3
ITPKB,chr1:226649090-226668522,0.17655438101738538,GLIS3
ITPKB,chr1:226649090-226668522,0.17655438101738538,TBX18
ITPKB,chr1:226649090-226668522,0.17655438101738538,PRRX1
ITPKB,chr1:226649090-226668522,0.17655438101738538,RIT2
ITPKB,chr1:226649090-226668522,0.17655438101738538,TAC1
ITPKB,chr1:226649090-226668522,0.17655438101738538,NFIA
ITPKB,chr1:226649090-226668522,0.17655438101738538,PRDM16
ITPKB,chr1:226649090-226668522,0.17655438101738538,ZNF98
ITPKB,chr1:226649090-226668522,0.17655438101738538,ZNF208
ITPKB,chr1:226649090-226668522,0.17655438101738538,HIF3A
ITPKB,chr1:226649090-226668522,0.17655438101738538,EYA1
ITPKB,chr1:226972957-226990838,-0.14986814798203368,MECOM
ITPKB,chr1:226972957-226990838,-0.14986814798203368,IKZF1
ITPKB,chr1:226972957-226990838,-0.14986814798203368,EBF1
ITPKB,chr1:226972957-226990838,-0.14986814798203368,RUNX1
ITPKB,chr1:226972957-226990838,-0.14986814798203368,ZIC1
ITPKB,chr1:226972957-226990838,-0.14986814798203368,ZFHX3
ITPKB,chr1:226972957-226990838,-0.14986814798203368,ONECUT1
ITPKB,chr1:226972957-226990838,-0.14986814798203368,TLL1
ITPKB,chr1:226972957-226990838,-0.14986814798203368,RUNX2
ITPKB,chr1:226972957-226990838,-0.14986814798203368,ERG
ITPKB,chr1:226972957-226990838,-0.14986814798203368,FLI1
ITPKB,chr1:226972957-226990838,-0.14986814798203368,LEF1
ITPKB,chr1:226972957-226990838,-0.14986814798203368,RFX4
ITPKB,chr1:226972957-226990838,-0.14986814798203368,SOX6
ITPKB,chr1:226972957-226990838,-0.14986814798203368,GLI3
ITPKB,chr1:226972957-226990838,-0.14986814798203368,GLIS3
ITPKB,chr1:226972957-226990838,-0.14986814798203368,TBX18
ITPKB,chr1:226972957-226990838,-0.14986814798203368,PRRX1
ITPKB,chr1:226972957-226990838,-0.14986814798203368,RIT2
ITPKB,chr1:226972957-226990838,-0.14986814798203368,TAC1
ITPKB,chr1:226972957-226990838,-0.14986814798203368,NFIA
ITPKB,chr1:226972957-226990838,-0.14986814798203368,PRDM16
ITPKB,chr1:226972957-226990838,-0.14986814798203368,ZNF98
ITPKB,chr1:226972957-226990838,-0.14986814798203368,ZNF208
ITPKB,chr1:226972957-226990838,-0.14986814798203368,HIF3A
ITPKB,chr1:226972957-226990838,-0.14986814798203368,EYA1
AC064875.1,chr2:12796651-12796820,0.255340019987951,EBF1
AC064875.1,chr2:12796651-12796820,0.255340019987951,ZIC1
AC064875.1,chr2:12796651-12796820,0.255340019987951,RUNX2
AC064875.1,chr2:12796651-12796820,0.255340019987951,RUNX1
AC064875.1,chr2:12796651-12796820,0.255340019987951,ERG
AC064875.1,chr2:12796651-12796820,0.255340019987951,FLI1
AC064875.1,chr2:12796651-12796820,0.255340019987951,LEF1
AC064875.1,chr2:12796651-12796820,0.255340019987951,SOX6
AC064875.1,chr2:12796651-12796820,0.255340019987951,GLI3
AC064875.1,chr2:12796651-12796820,0.255340019987951,IKZF1
AC064875.1,chr2:12796651-12796820,0.255340019987951,GLIS3
AC064875.1,chr2:12796651-12796820,0.255340019987951,TBX18
AC064875.1,chr2:12796651-12796820,0.255340019987951,RIT2
AC064875.1,chr2:12796651-12796820,0.255340019987951,RFX4
AC064875.1,chr2:12796651-12796820,0.255340019987951,TLL1
AC064875.1,chr2:12796651-12796820,0.255340019987951,MECOM
AC064875.1,chr2:12796651-12796820,0.255340019987951,PRDM16
AC064875.1,chr2:12796651-12796820,0.255340019987951,ZNF98
AC064875.1,chr2:12796651-12796820,0.255340019987951,ZNF208
AC064875.1,chr2:12796651-12796820,0.255340019987951,NFIA
AC064875.1,chr2:12796651-12796820,0.255340019987951,EYA1
AC093912.1,chr2:12796651-12796820,1.0,EBF1
AC093912.1,chr2:12796651-12796820,1.0,ZIC1
AC093912.1,chr2:12796651-12796820,1.0,RUNX2
AC093912.1,chr2:12796651-12796820,1.0,RUNX1
AC093912.1,chr2:12796651-12796820,1.0,ERG
AC093912.1,chr2:12796651-12796820,1.0,FLI1
AC093912.1,chr2:12796651-12796820,1.0,LEF1
AC093912.1,chr2:12796651-12796820,1.0,SOX6
AC093912.1,chr2:12796651-12796820,1.0,GLI3
AC093912.1,chr2:12796651-12796820,1.0,IKZF1
AC093912.1,chr2:12796651-12796820,1.0,GLIS3
AC093912.1,chr2:12796651-12796820,1.0,TBX18
AC093912.1,chr2:12796651-12796820,1.0,RIT2
AC093912.1,chr2:12796651-12796820,1.0,RFX4
AC093912.1,chr2:12796651-12796820,1.0,TLL1
AC093912.1,chr2:12796651-12796820,1.0,MECOM
AC093912.1,chr2:12796651-12796820,1.0,PRDM16
AC093912.1,chr2:12796651-12796820,1.0,ZNF98
AC093912.1,chr2:12796651-12796820,1.0,ZNF208
AC093912.1,chr2:12796651-12796820,1.0,NFIA
AC093912.1,chr2:12796651-12796820,1.0,EYA1
ALK,chr2:30035061-30035564,0.10502188536368912,MECOM
ALK,chr2:30035061-30035564,0.10502188536368912,IKZF1
ALK,chr2:30035061-30035564,0.10502188536368912,RUNX1
ALK,chr2:30035061-30035564,0.10502188536368912,ZFHX3
ALK,chr2:30035061-30035564,0.10502188536368912,ONECUT1
ALK,chr2:30035061-30035564,0.10502188536368912,TLL1
ALK,chr2:30035061-30035564,0.10502188536368912,RUNX2
ALK,chr2:30035061-30035564,0.10502188536368912,ERG
ALK,chr2:30035061-30035564,0.10502188536368912,FLI1
ALK,chr2:30035061-30035564,0.10502188536368912,LEF1
ALK,chr2:30035061-30035564,0.10502188536368912,EBF1
ALK,chr2:30035061-30035564,0.10502188536368912,SOX6
ALK,chr2:30035061-30035564,0.10502188536368912,GLIS3
ALK,chr2:30035061-30035564,0.10502188536368912,TBX18
ALK,chr2:30035061-30035564,0.10502188536368912,PRRX1
ALK,chr2:30035061-30035564,0.10502188536368912,GLI3
ALK,chr2:30035061-30035564,0.10502188536368912,RIT2
ALK,chr2:30035061-30035564,0.10502188536368912,TAC1
ALK,chr2:30035061-30035564,0.10502188536368912,RFX4
ALK,chr2:30035061-30035564,0.10502188536368912,ZIC1
ALK,chr2:30035061-30035564,0.10502188536368912,NFIA
ALK,chr2:30035061-30035564,0.10502188536368912,PRDM16
ALK,chr2:30035061-30035564,0.10502188536368912,ZNF98
ALK,chr2:30035061-30035564,0.10502188536368912,ZNF208
ALK,chr2:30035061-30035564,0.10502188536368912,HIF3A
ALK,chr2:30035061-30035564,0.10502188536368912,EYA1
AC010967.1,chr2:53177246-53177871,0.30812952300628177,MECOM
AC010967.1,chr2:53177246-53177871,0.30812952300628177,IKZF1
AC010967.1,chr2:53177246-53177871,0.30812952300628177,EBF1
AC010967.1,chr2:53177246-53177871,0.30812952300628177,RUNX1
AC010967.1,chr2:53177246-53177871,0.30812952300628177,ZIC1
AC010967.1,chr2:53177246-53177871,0.30812952300628177,ZFHX3
AC010967.1,chr2:53177246-53177871,0.30812952300628177,ONECUT1
AC010967.1,chr2:53177246-53177871,0.30812952300628177,TLL1
AC010967.1,chr2:53177246-53177871,0.30812952300628177,RUNX2
AC010967.1,chr2:53177246-53177871,0.30812952300628177,ERG
AC010967.1,chr2:53177246-53177871,0.30812952300628177,FLI1
AC010967.1,chr2:53177246-53177871,0.30812952300628177,LEF1
AC010967.1,chr2:53177246-53177871,0.30812952300628177,SOX6
AC010967.1,chr2:53177246-53177871,0.30812952300628177,GLI3
AC010967.1,chr2:53177246-53177871,0.30812952300628177,GLIS3
AC010967.1,chr2:53177246-53177871,0.30812952300628177,TBX18
AC010967.1,chr2:53177246-53177871,0.30812952300628177,PRRX1
AC010967.1,chr2:53177246-53177871,0.30812952300628177,RIT2
AC010967.1,chr2:53177246-53177871,0.30812952300628177,TAC1
AC010967.1,chr2:53177246-53177871,0.30812952300628177,RFX4
AC010967.1,chr2:53177246-53177871,0.30812952300628177,PRDM16
AC010967.1,chr2:53177246-53177871,0.30812952300628177,ZNF98
AC010967.1,chr2:53177246-53177871,0.30812952300628177,ZNF208
AC010967.1,chr2:53177246-53177871,0.30812952300628177,HIF3A
AC010967.1,chr2:53177246-53177871,0.30812952300628177,NFIA
AC010967.1,chr2:53177246-53177871,0.30812952300628177,EYA1
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,MECOM
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,IKZF1
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,EBF1
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,RUNX1
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,ZIC1
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,ONECUT1
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,RUNX2
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,ERG
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,FLI1
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,RFX4
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,LEF1
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,SOX6
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,GLI3
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,GLIS3
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,TBX18
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,RIT2
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,TLL1
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,NFIA
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,PRDM16
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,ZNF98
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,ZNF208
NCKAP5,chr2:133765764-133766078,-0.10450600708346543,HIF3A
NXPH2,chr2:138778913-138782617,0.10713240993021275,MECOM
NXPH2,chr2:138778913-138782617,0.10713240993021275,IKZF1
NXPH2,chr2:138778913-138782617,0.10713240993021275,EBF1
NXPH2,chr2:138778913-138782617,0.10713240993021275,RUNX1
NXPH2,chr2:138778913-138782617,0.10713240993021275,ZIC1
NXPH2,chr2:138778913-138782617,0.10713240993021275,ZFHX3
NXPH2,chr2:138778913-138782617,0.10713240993021275,ONECUT1
NXPH2,chr2:138778913-138782617,0.10713240993021275,TLL1
NXPH2,chr2:138778913-138782617,0.10713240993021275,RUNX2
NXPH2,chr2:138778913-138782617,0.10713240993021275,ERG
NXPH2,chr2:138778913-138782617,0.10713240993021275,FLI1
NXPH2,chr2:138778913-138782617,0.10713240993021275,LEF1
NXPH2,chr2:138778913-138782617,0.10713240993021275,RFX4
NXPH2,chr2:138778913-138782617,0.10713240993021275,SOX6
NXPH2,chr2:138778913-138782617,0.10713240993021275,GLI3
NXPH2,chr2:138778913-138782617,0.10713240993021275,GLIS3
NXPH2,chr2:138778913-138782617,0.10713240993021275,TBX18
NXPH2,chr2:138778913-138782617,0.10713240993021275,PRRX1
NXPH2,chr2:138778913-138782617,0.10713240993021275,RIT2
NXPH2,chr2:138778913-138782617,0.10713240993021275,TAC1
NXPH2,chr2:138778913-138782617,0.10713240993021275,NFIA
NXPH2,chr2:138778913-138782617,0.10713240993021275,PRDM16
NXPH2,chr2:138778913-138782617,0.10713240993021275,ZNF98
NXPH2,chr2:138778913-138782617,0.10713240993021275,ZNF208
NXPH2,chr2:138778913-138782617,0.10713240993021275,HIF3A
NXPH2,chr2:138778913-138782617,0.10713240993021275,EYA1
TEX41,chr2:144593956-144594243,-0.132019769199559,MECOM
TEX41,chr2:144593956-144594243,-0.132019769199559,IKZF1
TEX41,chr2:144593956-144594243,-0.132019769199559,ZIC1
TEX41,chr2:144593956-144594243,-0.132019769199559,ZFHX3
TEX41,chr2:144593956-144594243,-0.132019769199559,ONECUT1
TEX41,chr2:144593956-144594243,-0.132019769199559,RUNX1
TEX41,chr2:144593956-144594243,-0.132019769199559,ERG
TEX41,chr2:144593956-144594243,-0.132019769199559,FLI1
TEX41,chr2:144593956-144594243,-0.132019769199559,RFX4
TEX41,chr2:144593956-144594243,-0.132019769199559,RUNX2
TEX41,chr2:144593956-144594243,-0.132019769199559,GLIS3
TEX41,chr2:144593956-144594243,-0.132019769199559,TBX18
TEX41,chr2:144593956-144594243,-0.132019769199559,PRRX1
TEX41,chr2:144593956-144594243,-0.132019769199559,GLI3
TEX41,chr2:144593956-144594243,-0.132019769199559,RIT2
TEX41,chr2:144593956-144594243,-0.132019769199559,TAC1
TEX41,chr2:144593956-144594243,-0.132019769199559,LEF1
TEX41,chr2:144593956-144594243,-0.132019769199559,TLL1
TEX41,chr2:144593956-144594243,-0.132019769199559,NFIA
TEX41,chr2:144593956-144594243,-0.132019769199559,PRDM16
TEX41,chr2:144593956-144594243,-0.132019769199559,ZNF98
TEX41,chr2:144593956-144594243,-0.132019769199559,SOX6
TEX41,chr2:144593956-144594243,-0.132019769199559,EYA1
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,MECOM
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,IKZF1
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,EBF1
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,RUNX1
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,ZIC1
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,ZFHX3
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,ONECUT1
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,TLL1
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,RUNX2
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,LEF1
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,ERG
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,FLI1
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,SOX6
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,GLI3
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,GLIS3
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,TBX18
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,PRRX1
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,RIT2
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,RFX4
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,NFIA
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,PRDM16
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,ZNF98
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,ZNF208
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,HIF3A
AC073225.1,chr2:155384653-155385151,-0.40824829046386296,EYA1
LINC01876,chr2:156327417-156328471,0.18141011088392228,MECOM
LINC01876,chr2:156327417-156328471,0.18141011088392228,IKZF1
LINC01876,chr2:156327417-156328471,0.18141011088392228,EBF1
LINC01876,chr2:156327417-156328471,0.18141011088392228,RUNX1
LINC01876,chr2:156327417-156328471,0.18141011088392228,ZIC1
LINC01876,chr2:156327417-156328471,0.18141011088392228,ZFHX3
LINC01876,chr2:156327417-156328471,0.18141011088392228,TLL1
LINC01876,chr2:156327417-156328471,0.18141011088392228,RUNX2
LINC01876,chr2:156327417-156328471,0.18141011088392228,ERG
LINC01876,chr2:156327417-156328471,0.18141011088392228,FLI1
LINC01876,chr2:156327417-156328471,0.18141011088392228,LEF1
LINC01876,chr2:156327417-156328471,0.18141011088392228,RFX4
LINC01876,chr2:156327417-156328471,0.18141011088392228,GLI3
LINC01876,chr2:156327417-156328471,0.18141011088392228,GLIS3
LINC01876,chr2:156327417-156328471,0.18141011088392228,TBX18
LINC01876,chr2:156327417-156328471,0.18141011088392228,PRRX1
LINC01876,chr2:156327417-156328471,0.18141011088392228,RIT2
LINC01876,chr2:156327417-156328471,0.18141011088392228,TAC1
LINC01876,chr2:156327417-156328471,0.18141011088392228,ONECUT1
LINC01876,chr2:156327417-156328471,0.18141011088392228,SOX6
LINC01876,chr2:156327417-156328471,0.18141011088392228,NFIA
LINC01876,chr2:156327417-156328471,0.18141011088392228,PRDM16
LINC01876,chr2:156327417-156328471,0.18141011088392228,ZNF98
LINC01876,chr2:156327417-156328471,0.18141011088392228,ZNF208
LINC01876,chr2:156327417-156328471,0.18141011088392228,HIF3A
LINC01876,chr2:156327417-156328471,0.18141011088392228,EYA1
PARD3B,chr2:204472397-204472773,-0.1032206751264555,MECOM
PARD3B,chr2:204472397-204472773,-0.1032206751264555,IKZF1
PARD3B,chr2:204472397-204472773,-0.1032206751264555,RUNX1
PARD3B,chr2:204472397-204472773,-0.1032206751264555,ZIC1
PARD3B,chr2:204472397-204472773,-0.1032206751264555,ONECUT1
PARD3B,chr2:204472397-204472773,-0.1032206751264555,TLL1
PARD3B,chr2:204472397-204472773,-0.1032206751264555,RUNX2
PARD3B,chr2:204472397-204472773,-0.1032206751264555,ERG
PARD3B,chr2:204472397-204472773,-0.1032206751264555,FLI1
PARD3B,chr2:204472397-204472773,-0.1032206751264555,RFX4
PARD3B,chr2:204472397-204472773,-0.1032206751264555,LEF1
PARD3B,chr2:204472397-204472773,-0.1032206751264555,GLI3
PARD3B,chr2:204472397-204472773,-0.1032206751264555,GLIS3
PARD3B,chr2:204472397-204472773,-0.1032206751264555,TBX18
PARD3B,chr2:204472397-204472773,-0.1032206751264555,RIT2
PARD3B,chr2:204472397-204472773,-0.1032206751264555,EBF1
PARD3B,chr2:204472397-204472773,-0.1032206751264555,PRRX1
PARD3B,chr2:204472397-204472773,-0.1032206751264555,SOX6
PARD3B,chr2:204472397-204472773,-0.1032206751264555,ZNF98
PARD3B,chr2:204472397-204472773,-0.1032206751264555,ZNF208
PARD3B,chr2:204472397-204472773,-0.1032206751264555,HIF3A
PARD3B,chr2:204472397-204472773,-0.1032206751264555,NFIA
PARD3B,chr2:204472397-204472773,-0.1032206751264555,PRDM16
PARD3B,chr2:204472397-204472773,-0.1032206751264555,EYA1
ERBB4,chr2:212535949-212540654,0.1985528198054326,MECOM
ERBB4,chr2:212535949-212540654,0.1985528198054326,IKZF1
ERBB4,chr2:212535949-212540654,0.1985528198054326,EBF1
ERBB4,chr2:212535949-212540654,0.1985528198054326,RUNX1
ERBB4,chr2:212535949-212540654,0.1985528198054326,ZIC1
ERBB4,chr2:212535949-212540654,0.1985528198054326,ZFHX3
ERBB4,chr2:212535949-212540654,0.1985528198054326,ONECUT1
ERBB4,chr2:212535949-212540654,0.1985528198054326,TLL1
ERBB4,chr2:212535949-212540654,0.1985528198054326,RUNX2
ERBB4,chr2:212535949-212540654,0.1985528198054326,ERG
ERBB4,chr2:212535949-212540654,0.1985528198054326,FLI1
ERBB4,chr2:212535949-212540654,0.1985528198054326,LEF1
ERBB4,chr2:212535949-212540654,0.1985528198054326,RFX4
ERBB4,chr2:212535949-212540654,0.1985528198054326,SOX6
ERBB4,chr2:212535949-212540654,0.1985528198054326,GLI3
ERBB4,chr2:212535949-212540654,0.1985528198054326,GLIS3
ERBB4,chr2:212535949-212540654,0.1985528198054326,TBX18
ERBB4,chr2:212535949-212540654,0.1985528198054326,PRRX1
ERBB4,chr2:212535949-212540654,0.1985528198054326,RIT2
ERBB4,chr2:212535949-212540654,0.1985528198054326,TAC1
ERBB4,chr2:212535949-212540654,0.1985528198054326,NFIA
ERBB4,chr2:212535949-212540654,0.1985528198054326,PRDM16
ERBB4,chr2:212535949-212540654,0.1985528198054326,ZNF98
ERBB4,chr2:212535949-212540654,0.1985528198054326,ZNF208
ERBB4,chr2:212535949-212540654,0.1985528198054326,HIF3A
ERBB4,chr2:212535949-212540654,0.1985528198054326,EYA1
SPHKAP,chr2:228180040-228182399,0.11913100526417546,MECOM
SPHKAP,chr2:228180040-228182399,0.11913100526417546,IKZF1
SPHKAP,chr2:228180040-228182399,0.11913100526417546,EBF1
SPHKAP,chr2:228180040-228182399,0.11913100526417546,RUNX1
SPHKAP,chr2:228180040-228182399,0.11913100526417546,ZIC1
SPHKAP,chr2:228180040-228182399,0.11913100526417546,ONECUT1
SPHKAP,chr2:228180040-228182399,0.11913100526417546,TLL1
SPHKAP,chr2:228180040-228182399,0.11913100526417546,RUNX2
SPHKAP,chr2:228180040-228182399,0.11913100526417546,ERG
